"trait1"	"trait2"	"Mcor"	"Rcor"	"ratio"	"P"	"P_adjust"	"Z_var"
"124"	"C11-1_A"	"D148_A1B"	0.0481535753096641	0.765900861922053	15.9053789255882	0.034	0.158226919989296	0.178740938939561
"125"	"C11-1_A"	"D148_C"	0.490554216943805	-0.22542598892784	-0.459533281218666	0.052	0.199764082173625	0.176279873937449
"126"	"C11-1_A"	"D149_C"	0.281594527126318	0.730583395016901	2.59445168367628	0.128	0.336159468438538	0.169337794540748
"127"	"C11-1_A"	"D150_C"	0.43923292943102	0.639866111602447	1.45678083023358	0.562	0.752810752522529	0.175092290450155
"128"	"C11-1_A"	"D151_C"	-0.111608841817043	-0.725602317595395	6.50129779847419	0.054	0.203977845351868	0.166570167894065
"129"	"C11-1_A"	"D152_A1B"	0.128806273356368	0.673582585231865	5.229423751499	0.11	0.308450499838762	0.161299679872061
"130"	"C11-1_A"	"D152_C"	0.142701304663777	0.319163134147208	2.23658175304843	0.688	0.833972816616714	0.164511289394031
"131"	"C11-1_A"	"D153_C"	0.417857794236345	0.376564815347863	0.901179349869619	0.836	0.920298518799848	0.180795499325884
"132"	"C11-1_A"	"D154_A"	0.0185248109277978	0.350456456962087	18.9182204519131	0.468	0.6851	0.172894090935776
"133"	"C11-1_A"	"D154_A1B"	0.113962866958467	0.762242011819898	6.68851207558416	0.046	0.18691261682243	0.170906783665264
"134"	"C11-1_A"	"D154_C"	0.320670802987455	0.697780809170535	2.1760035608787	0.248	0.486022988505747	0.185398727283714
"135"	"C11-1_A"	"D155_A"	0.06870521210957	0.653967857058623	9.51846063753774	0.106	0.30131513566525	0.17164133663404
"136"	"C11-1_A"	"D155_A1B"	0.0683338059131384	0.734408356082163	10.7473650306511	0.048	0.191197434722858	0.173556195775357
"137"	"C11-1_A"	"D155_C"	0.379918052390672	0.725866628132712	1.9105873584188	0.252	0.489613674449782	0.188726913792005
"138"	"C11-1_A"	"D156_C"	-0.227642914327204	-0.716981154757641	3.14958696112581	0.132	0.342526410026858	0.180134407636386
"139"	"C11-1_A"	"D157_C"	-0.249295333528438	-0.754386948724364	3.02607729574011	0.088	0.27072492481868	0.172676614731394
"140"	"C11-1_A"	"D158_C"	-0.0954980656839112	0.598579783344975	-6.26797809000878	0.046	0.18691261682243	0.173304474641851
"141"	"C11-1_A"	"D159_C"	-0.0661582645986085	0.607742616609549	-9.18619344532099	0.054	0.203977845351868	0.171616695040682
"142"	"C11-1_A"	"D160_A1B"	0.181633537401231	-0.473190890981514	-2.60519559191444	0.072	0.241495081967213	0.162939150645841
"143"	"C11-1_A"	"D162_C"	0.223154098713326	0.743974130574941	3.33390305114084	0.066	0.229837004405286	0.16270364348456
"144"	"C11-1_A"	"D163_C"	0.305231347384637	0.747112937835529	2.44769400075431	0.094	0.281902741852043	0.159763279086753
"145"	"C11-1_A"	"D164_A1B"	-0.0112435001077947	0.325842163965138	-28.9804919145456	0.39	0.62059566291518	0.183388205731095
"146"	"C11-1_A"	"D166_C"	-0.0396053472022747	-0.682418238955077	17.2304571771532	0.05	0.19562429696288	0.177409518324722
"147"	"C11-1_A"	"D167_C"	0.118908744477046	-0.643841150343981	-5.41458202401817	0.02	0.117745429925525	0.167388288441249
"148"	"C11-1_A"	"D169_A1B"	-0.0862357334107138	0.766655023115443	-8.89022442082222	0.014	0.0961967601738443	0.179629142944296
"149"	"C11-1_A"	"D169_C"	0.0813626477467375	0.728320796896942	8.95153755521858	0.052	0.199764082173625	0.165677362560208
"150"	"C11-1_A"	"D170_A1B"	0.0136742688016757	0.795626881239829	58.1842358651258	0.012	0.0885038167938931	0.179327393876254
"151"	"C11-1_A"	"D170_C"	0.218343139173277	0.122858447673215	0.562685175904314	0.792	0.894045956120992	0.161447028499332
"152"	"C11-1_A"	"D171_A1B"	0.0820961321409971	-0.494431593077406	-6.02259302823473	0.15	0.366229116945107	0.180032573450661
